port,time,proxy_type,proxy,location
8000,2017年08月09日16时 验证,高匿代理,61.191.61.139,安徽省合肥市
8998,2017年08月09日16时 验证,高匿代理,112.123.87.182,安徽省蚌埠市
8998,2017年08月09日15时 验证,高匿代理,58.242.209.139,安徽省合肥市
8998,2017年08月09日15时 验证,高匿代理,58.242.209.139,安徽省合肥市
8118,2017年08月09日15时 验证,高匿代理,117.68.154.51,安徽省合肥市巢湖市
8118,2017年08月09日15时 验证,高匿代理,117.68.154.51,安徽省合肥市巢湖市
808,2017年08月09日14时 验证,高匿代理,117.69.180.222,安徽省黄山市
8998,2017年08月09日14时 验证,高匿代理,111.79.140.145,江西省抚州市
8998,2017年08月09日14时 验证,高匿代理,61.131.134.72,江西省南昌市
8998,2017年08月09日14时 验证,高匿代理,111.79.140.145,江西省抚州市
8998,2017年08月09日14时 验证,高匿代理,61.131.134.72,江西省南昌市
8998,2017年08月09日13时 验证,高匿代理,117.40.202.89,江西省
808,2017年08月09日13时 验证,高匿代理,117.43.0.241,江西省九江市
8998,2017年08月09日13时 验证,高匿代理,117.40.202.89,江西省
8998,2017年08月09日11时 验证,高匿代理,175.5.16.203,湖南省永州市
8998,2017年08月09日11时 验证,高匿代理,222.241.68.144,湖南省益阳市
8998,2017年08月09日11时 验证,高匿代理,175.5.16.203,湖南省永州市
8998,2017年08月09日11时 验证,高匿代理,222.241.68.144,湖南省益阳市
8998,2017年08月09日10时 验证,高匿代理,119.39.25.208,湖南省长沙市
8998,2017年08月09日10时 验证,高匿代理,119.39.25.208,湖南省长沙市
8118,2017年08月09日10时 验证,高匿代理,175.4.33.0,湖南省株洲市
80,2017年08月09日16时 验证,高匿代理,115.217.8.26,浙江省宁波市
80,2017年08月09日16时 验证,高匿代理,101.70.201.47,浙江省嘉兴市
80,2017年08月09日15时 验证,高匿代理,101.70.201.47,浙江省嘉兴市
80,2017年08月09日15时 验证,高匿代理,101.70.201.47,浙江省嘉兴市
8888,2017年08月09日15时 验证,高匿代理,60.176.201.99,浙江省杭州市
8888,2017年08月09日15时 验证,高匿代理,60.176.201.99,浙江省杭州市
808,2017年08月09日14时 验证,高匿代理,183.142.52.214,浙江省湖州市
9999,2017年08月09日06时 验证,高匿代理,221.7.36.78,甘肃省兰州市
63000,2017年08月09日06时 验证,高匿代理,61.178.238.122,甘肃省兰州市城关区
9000,2017年08月09日05时 验证,高匿代理,42.88.145.82,甘肃省
63000,2017年08月09日05时 验证,高匿代理,61.178.238.122,甘肃省兰州市城关区
9000,2017年08月09日05时 验证,高匿代理,42.88.145.82,甘肃省
63000,2017年08月09日05时 验证,高匿代理,61.178.238.122,甘肃省兰州市城关区
9000,2017年08月09日04时 验证,高匿代理,42.88.145.82,甘肃省
8998,2017年08月09日11时 验证,高匿代理,119.97.72.41,湖北省武汉市
8998,2017年08月09日11时 验证,高匿代理,221.235.63.27,湖北省武汉市江汉区
808,2017年08月09日10时 验证,高匿代理,121.62.130.25,湖北省黄冈市
808,2017年08月09日10时 验证,高匿代理,121.62.137.57,湖北省黄冈市
808,2017年08月09日10时 验证,高匿代理,121.62.130.25,湖北省黄冈市
808,2017年08月09日10时 验证,高匿代理,121.62.137.57,湖北省黄冈市
8998,2017年08月09日09时 验证,高匿代理,111.172.218.61,湖北省武汉市
80,2017年08月09日05时 验证,高匿代理,1.48.45.155,贵州省贵阳市
8998,2017年08月09日05时 验证,高匿代理,119.0.191.50,贵州省贵阳市
80,2017年08月09日05时 验证,高匿代理,1.48.45.155,贵州省贵阳市
8998,2017年08月09日05时 验证,高匿代理,119.0.191.50,贵州省贵阳市
80,2017年08月09日04时 验证,高匿代理,1.48.45.155,贵州省贵阳市
8118,2017年08月09日04时 验证,高匿代理,218.86.200.11,贵州省贵阳市
80,2017年08月09日04时 验证,高匿代理,1.48.45.155,贵州省贵阳市
80,2017年08月09日07时 验证,高匿代理,111.184.137.105,台湾省
8080,2017年08月09日06时 验证,高匿代理,211.21.120.163,台湾省
3128,2017年08月09日06时 验证,高匿代理,211.72.239.245,台湾省
8080,2017年08月09日06时 验证,高匿代理,211.21.120.163,台湾省
3128,2017年08月09日06时 验证,高匿代理,211.72.239.245,台湾省
3128,2017年08月09日05时 验证,高匿代理,1.175.141.31,台湾省
3128,2017年08月09日05时 验证,高匿代理,1.175.141.31,台湾省
9797,2017年08月09日06时 验证,高匿代理,171.221.70.59,四川省成都市
8118,2017年08月09日06时 验证,高匿代理,175.154.80.110,四川省绵阳市
9999,2017年08月09日05时 验证,高匿代理,171.221.71.240,四川省成都市
8888,2017年08月09日05时 验证,高匿代理,118.113.146.4,四川省成都市
9999,2017年08月09日05时 验证,高匿代理,171.221.71.240,四川省成都市
8888,2017年08月09日05时 验证,高匿代理,118.113.146.4,四川省成都市
808,2017年08月09日04时 验证,高匿代理,119.5.32.236,四川省达州市
9999,2017年08月09日04时 验证,高匿代理,123.139.56.238,陕西省西安市
8090,2017年08月09日04时 验证,高匿代理,112.18.161.154,陕西省西安市
9999,2017年08月09日04时 验证,高匿代理,123.139.56.238,陕西省西安市
8118,2017年08月09日03时 验证,高匿代理,106.44.81.113,陕西省西安市
808,2017年08月09日03时 验证,高匿代理,36.42.67.210,陕西省渭南市
8118,2017年08月09日03时 验证,高匿代理,106.44.81.113,陕西省西安市
808,2017年08月09日03时 验证,高匿代理,36.42.67.210,陕西省渭南市
8118,2017年08月09日03时 验证,高匿代理,182.244.204.164,云南省临沧市
80,2017年08月09日03时 验证,高匿代理,42.243.45.28,云南省昆明市
8118,2017年08月09日03时 验证,高匿代理,182.244.204.164,云南省临沧市
8118,2017年08月09日02时 验证,高匿代理,112.114.92.14,云南省临沧市
8118,2017年08月09日02时 验证,高匿代理,112.114.92.14,云南省临沧市
8118,2017年08月09日02时 验证,高匿代理,182.244.206.196,云南省临沧市
8118,2017年08月09日02时 验证,高匿代理,182.244.206.196,云南省临沧市
8118,2017年08月09日01时 验证,高匿代理,182.244.65.206,云南省楚雄州
808,2017年08月09日13时 验证,高匿代理,120.33.73.50,福建省泉州市
3128,2017年08月09日13时 验证,高匿代理,58.22.61.211,福建省福州市
3128,2017年08月09日12时 验证,高匿代理,58.22.61.211,福建省福州市
8998,2017年08月09日12时 验证,高匿代理,110.90.96.125,福建省福州市
3128,2017年08月09日12时 验证,高匿代理,58.22.61.211,福建省福州市
8998,2017年08月09日12时 验证,高匿代理,110.90.96.125,福建省福州市
9999,2017年08月09日11时 验证,高匿代理,59.58.64.65,福建省宁德市
53281,2017年08月09日09时 验证,高匿代理,223.199.171.53,海南省
808,2017年08月09日09时 验证,高匿代理,113.58.232.203,海南省海口市
53281,2017年08月09日09时 验证,高匿代理,223.199.171.53,海南省
8998,2017年08月09日08时 验证,高匿代理,59.49.129.60,海南省文昌市
8998,2017年08月09日08时 验证,高匿代理,59.49.129.60,海南省文昌市
53281,2017年08月09日08时 验证,高匿代理,223.199.171.53,海南省
53281,2017年08月09日08时 验证,高匿代理,223.199.171.53,海南省
8118,2017年08月09日07时 验证,高匿代理,218.77.162.78,海南省海口市
3128,2017年08月09日13时 验证,高匿代理,42.51.26.79,河南省郑州市
8118,2017年08月09日13时 验证,高匿代理,115.61.125.129,河南省郑州市
80,2017年08月09日12时 验证,高匿代理,182.123.170.21,河南省周口市太康县
8998,2017年08月09日12时 验证,高匿代理,61.53.168.250,河南省平顶山市
80,2017年08月09日12时 验证,高匿代理,182.123.170.21,河南省周口市太康县
8998,2017年08月09日12时 验证,高匿代理,61.53.168.250,河南省平顶山市
3128,2017年08月09日11时 验证,高匿代理,42.51.26.79,河南省郑州市
3128,2017年08月09日10时 验证,高匿代理,14.153.54.184,广东省深圳市
9797,2017年08月09日09时 验证,高匿代理,183.30.197.34,广东省惠州市
3128,2017年08月09日09时 验证,高匿代理,14.153.54.184,广东省深圳市
9797,2017年08月09日09时 验证,高匿代理,183.30.197.34,广东省惠州市
3128,2017年08月09日09时 验证,高匿代理,14.153.54.184,广东省深圳市
9797,2017年08月09日08时 验证,高匿代理,183.30.197.34,广东省惠州市
9797,2017年08月09日08时 验证,高匿代理,113.92.0.77,广东省深圳市
3128,2017年08月09日04时 验证,高匿代理,60.31.239.166,内蒙古锡林郭勒盟
8080,2017年08月09日04时 验证,高匿代理,116.117.203.243,内蒙古呼伦贝尔市海拉尔区
3128,2017年08月09日04时 验证,高匿代理,60.31.239.166,内蒙古锡林郭勒盟
3128,2017年08月09日03时 验证,高匿代理,60.31.239.166,内蒙古锡林郭勒盟
8080,2017年08月09日03时 验证,高匿代理,116.117.203.243,内蒙古呼伦贝尔市海拉尔区
3128,2017年08月09日03时 验证,高匿代理,60.31.239.166,内蒙古锡林郭勒盟
8080,2017年08月09日03时 验证,高匿代理,116.117.203.243,内蒙古呼伦贝尔市海拉尔区
8080,2017年08月09日02时 验证,高匿代理,116.117.203.243,内蒙古呼伦贝尔市海拉尔区
8998,2017年08月09日13时 验证,高匿代理,111.17.196.174,山东省济宁市
8998,2017年08月09日13时 验证,高匿代理,27.192.17.221,山东省潍坊市
8998,2017年08月09日13时 验证,高匿代理,111.17.196.174,山东省济宁市
8998,2017年08月09日12时 验证,高匿代理,182.37.40.4,山东省日照市
8998,2017年08月09日12时 验证,高匿代理,182.33.39.250,山东省济宁市
8998,2017年08月09日12时 验证,高匿代理,182.37.40.4,山东省日照市
8998,2017年08月09日12时 验证,高匿代理,182.33.39.250,山东省济宁市
8998,2017年08月09日11时 验证,高匿代理,27.203.161.60,山东省威海市
8118,2017年08月09日14时 验证,高匿代理,117.68.154.51,安徽省合肥市巢湖市
808,2017年08月09日14时 验证,高匿代理,117.69.180.222,安徽省黄山市
8118,2017年08月09日14时 验证,高匿代理,117.68.154.51,安徽省合肥市巢湖市
3128,2017年08月09日13时 验证,高匿代理,220.248.229.45,安徽省淮北市
8118,2017年08月09日13时 验证,高匿代理,60.166.88.36,安徽省合肥市
3128,2017年08月09日13时 验证,高匿代理,220.248.229.45,安徽省淮北市
8118,2017年08月09日13时 验证,高匿代理,60.166.88.36,安徽省合肥市
808,2017年08月09日13时 验证,高匿代理,117.43.0.241,江西省九江市
8998,2017年08月09日12时 验证,高匿代理,171.35.209.20,江西省萍乡市
8998,2017年08月09日12时 验证,高匿代理,171.35.209.20,江西省萍乡市
8998,2017年08月09日12时 验证,高匿代理,117.43.135.153,江西省南昌市
8998,2017年08月09日12时 验证,高匿代理,117.43.135.153,江西省南昌市
8998,2017年08月09日11时 验证,高匿代理,117.40.202.89,江西省
8998,2017年08月09日11时 验证,高匿代理,111.74.229.211,江西省萍乡市
8118,2017年08月09日10时 验证,高匿代理,175.4.33.0,湖南省株洲市
80,2017年08月09日09时 验证,高匿代理,118.250.48.87,湖南省长沙市
80,2017年08月09日09时 验证,高匿代理,118.250.48.87,湖南省长沙市
8118,2017年08月09日09时 验证,高匿代理,175.4.33.0,湖南省株洲市
8118,2017年08月09日09时 验证,高匿代理,175.4.33.0,湖南省株洲市
80,2017年08月09日08时 验证,高匿代理,42.48.72.235,湖南省怀化市
80,2017年08月09日08时 验证,高匿代理,118.250.48.87,湖南省长沙市
80,2017年08月09日08时 验证,高匿代理,42.48.72.235,湖南省怀化市
8888,2017年08月09日14时 验证,高匿代理,60.176.201.99,浙江省杭州市
808,2017年08月09日14时 验证,高匿代理,183.142.52.214,浙江省湖州市
8888,2017年08月09日14时 验证,高匿代理,60.176.201.99,浙江省杭州市
9797,2017年08月09日13时 验证,高匿代理,122.234.218.10,浙江省杭州市
8118,2017年08月09日13时 验证,高匿代理,115.215.212.215,浙江省宁波市
9797,2017年08月09日13时 验证,高匿代理,122.234.218.10,浙江省杭州市
8118,2017年08月09日13时 验证,高匿代理,115.215.212.215,浙江省宁波市
63000,2017年08月09日04时 验证,高匿代理,61.178.238.122,甘肃省兰州市城关区
9000,2017年08月09日04时 验证,高匿代理,42.88.145.82,甘肃省
63000,2017年08月09日04时 验证,高匿代理,61.178.238.122,甘肃省兰州市城关区
9000,2017年08月09日03时 验证,高匿代理,42.88.145.82,甘肃省
8998,2017年08月09日03时 验证,高匿代理,61.178.33.172,甘肃省兰州市
9000,2017年08月09日03时 验证,高匿代理,42.88.145.82,甘肃省
8998,2017年08月09日03时 验证,高匿代理,61.178.33.172,甘肃省兰州市
808,2017年08月09日09时 验证,高匿代理,121.61.1.67,湖北省咸宁市
8998,2017年08月09日09时 验证,高匿代理,111.172.218.61,湖北省武汉市
808,2017年08月09日09时 验证,高匿代理,121.61.1.67,湖北省咸宁市
808,2017年08月09日08时 验证,高匿代理,27.29.121.117,湖北省
808,2017年08月09日08时 验证,高匿代理,27.29.20.107,湖北省
808,2017年08月09日08时 验证,高匿代理,27.29.121.117,湖北省
808,2017年08月09日08时 验证,高匿代理,27.29.20.107,湖北省
8118,2017年08月09日04时 验证,高匿代理,218.86.200.11,贵州省贵阳市
53281,2017年08月09日03时 验证,高匿代理,111.85.105.78,贵州省遵义市
8118,2017年08月09日03时 验证,高匿代理,218.86.200.11,贵州省贵阳市
53281,2017年08月09日03时 验证,高匿代理,111.85.105.78,贵州省遵义市
8118,2017年08月09日03时 验证,高匿代理,218.86.200.11,贵州省贵阳市
8118,2017年08月09日02时 验证,高匿代理,218.86.200.11,贵州省贵阳市
8118,2017年08月09日02时 验证,高匿代理,218.86.200.11,贵州省贵阳市
8998,2017年08月09日05时 验证,高匿代理,61.62.185.103,台湾省
8998,2017年08月09日05时 验证,高匿代理,61.62.185.103,台湾省
3128,2017年08月09日04时 验证,高匿代理,61.220.205.184,台湾省台北市
3128,2017年08月09日04时 验证,高匿代理,1.175.141.31,台湾省
3128,2017年08月09日04时 验证,高匿代理,61.220.205.184,台湾省台北市
3128,2017年08月09日04时 验证,高匿代理,1.175.141.31,台湾省
3128,2017年08月09日03时 验证,高匿代理,61.220.205.184,台湾省台北市
3128,2017年08月09日03时 验证,高匿代理,61.220.205.184,台湾省台北市
808,2017年08月09日04时 验证,高匿代理,175.155.152.131,四川省德阳市
808,2017年08月09日04时 验证,高匿代理,119.5.32.236,四川省达州市
808,2017年08月09日04时 验证,高匿代理,175.155.152.131,四川省德阳市
8888,2017年08月09日03时 验证,高匿代理,60.255.186.169,四川省
808,2017年08月09日03时 验证,高匿代理,119.5.147.6,四川省资阳市
